Customer_ID,Customer_Name,Age,Gender,Annual_Income,Spending_Score,Marital_Status,Product_Category,Years_as_Customer,Number_of_Transactions,Average_Transaction_Amount,Loyalty_Card,Discount_Avail,Preferred_Shopping_Channel,Customer_Segment
315,Erica Johnson,24,1,99682,75,0,Groceries,4,25,666.87,0,1,Online,1
316,John Leon,32,1,20824,42,0,Electronics,16,37,397.81,1,1,In-Store,0
317,Peter Conner,46,1,26880,19,1,Sports,6,66,372.92,0,1,In-Store,1
318,Cindy Brooks,18,1,85637,1,1,Clothing,15,54,257.7,1,1,Online,2
319,Donald Richardson,48,1,49953,45,0,Home,6,66,694.27,0,0,In-Store,1
320,Christopher Elliott,34,0,58288,20,1,Home,4,63,279.23,0,0,In-Store,2
321,Charles Clark,54,1,22250,86,1,Sports,10,9,131.86,0,1,In-Store,2
322,Shane Adams,46,0,132740,35,0,Clothing,15,3,345.12,1,1,In-Store,1
323,Jamie Palmer,53,1,138328,26,1,Sports,15,62,129.52,0,0,Online,0
324,Adam Rivers,66,0,40307,40,1,Groceries,18,89,996.99,1,1,In-Store,1
325,Kyle Reese,65,1,146860,53,1,Groceries,1,74,784.08,1,1,In-Store,2
326,Katherine Snyder,51,1,90756,77,0,Clothing,4,9,602.62,1,1,In-Store,2
327,Melissa Durham,27,0,36421,43,1,Clothing,15,56,843.69,0,0,Online,0
328,Gabriel Andersen,68,1,60579,70,1,Clothing,8,9,163.4,1,1,Online,0
329,Brooke Jimenez,32,1,115406,70,0,Clothing,3,48,357.61,0,0,Online,0
330,Ronald Lucero,24,1,107366,40,0,Electronics,19,45,218.84,0,1,Online,1
331,Abigail Russo,54,1,43433,48,0,Clothing,5,85,433.56,0,0,Online,1
332,Melissa Fernandez,50,1,22067,50,0,Home,8,55,850.23,1,1,Online,2
333,Troy Grant,66,1,126895,54,0,Home,19,43,569.33,0,0,In-Store,1
334,Kenneth Johnson,52,0,35310,57,1,Clothing,5,99,947.17,1,1,In-Store,1
335,Christine Green,32,1,28461,61,1,Electronics,8,17,292.05,0,1,Online,0
336,Maria Mitchell,65,1,143462,45,1,Electronics,6,39,625.49,0,0,In-Store,0
337,Dawn Maddox,61,1,84352,12,0,Sports,16,78,263.12,1,0,In-Store,0
338,Cynthia Hicks,30,0,76016,37,1,Sports,8,58,723.1,1,0,Online,0
339,Mrs. Jessica Suarez,40,1,124807,26,1,Electronics,12,9,127.88,1,1,Online,0
340,Tamara Gregory,63,0,50215,51,1,Groceries,7,14,689.96,1,0,In-Store,0
341,Jeffrey Griffith,32,1,65612,51,0,Home,7,22,447.23,0,1,Online,1
342,Tara Thomas,20,1,80049,15,1,Home,12,42,256.97,0,0,Online,1
343,Mark Robertson,22,0,51468,66,1,Clothing,10,8,343.49,0,0,Online,1
344,Justin Christensen,28,0,97590,34,1,Sports,19,2,414.0,0,1,In-Store,1
345,Gary Gray,66,1,143069,55,1,Home,19,42,450.7,1,0,In-Store,1
346,Ellen Silva,39,1,54577,52,0,Home,17,22,311.62,0,0,In-Store,0
347,Tina Tucker,30,0,21381,93,1,Clothing,3,60,79.59,1,1,Online,1
348,Paula Pruitt,51,1,110780,95,1,Electronics,11,95,941.27,1,1,Online,0
349,Jennifer Hubbard,47,0,54228,57,0,Home,10,83,796.09,0,0,Online,1
350,Sierra Gray,62,0,42934,91,1,Electronics,1,18,560.72,0,0,Online,0
351,Kyle Reed,62,1,87903,54,1,Electronics,5,25,788.38,1,0,Online,0
352,Jessica Hammond,53,1,67821,95,0,Sports,2,49,931.16,0,0,Online,1
353,Karina Fox,21,0,72876,93,1,Electronics,16,26,153.41,1,0,In-Store,0
354,Paige Smith,36,1,95092,25,0,Home,18,56,782.15,1,1,In-Store,1
355,Jeffrey Hanson,25,1,130702,48,0,Clothing,3,49,623.64,1,0,In-Store,2
356,Andrea Wheeler,67,0,75384,39,1,Home,2,60,708.96,0,1,In-Store,0
357,Mikayla Blair,69,0,40700,67,0,Clothing,8,47,857.07,1,1,Online,1
358,James Fox DVM,58,1,64807,56,0,Groceries,3,76,928.47,0,1,In-Store,0
359,Jennifer Michael,59,1,69086,65,1,Groceries,14,74,824.56,1,0,Online,2
360,Katie Brooks,33,0,141205,43,0,Sports,1,33,267.11,1,0,In-Store,0
361,Sonya Rogers,53,0,51148,62,1,Clothing,9,53,908.02,1,1,Online,0
362,Kaitlyn Lee,69,1,140022,74,0,Home,15,29,511.61,1,0,In-Store,0
363,Jacob Stark,45,1,67511,49,1,Home,13,43,883.01,1,0,In-Store,2
364,Stacy Rodriguez,34,0,93064,63,0,Sports,14,96,164.72,0,0,In-Store,1
365,Jay Garcia,37,1,146525,7,1,Clothing,10,44,674.71,1,1,Online,0
366,Kimberly Marquez,50,0,25311,91,1,Sports,10,50,919.2,0,1,Online,2
367,Jonathan Clements,25,0,109246,84,1,Electronics,16,85,649.94,1,0,In-Store,1
368,Thomas Lloyd,23,0,87852,45,0,Home,7,91,479.81,0,0,In-Store,2
369,Deborah Gardner,60,1,121772,19,1,Clothing,7,79,612.83,0,0,Online,2
370,Cynthia Wade,63,0,66621,98,0,Home,4,66,762.3,1,1,In-Store,2
371,Jennifer Rodriguez,39,1,75738,19,1,Electronics,16,49,370.72,1,0,Online,2
372,Jennifer Wyatt,29,0,57588,36,1,Groceries,9,37,764.78,1,1,Online,2
373,Rebecca Mckinney,20,0,107523,22,0,Sports,19,68,530.5,0,0,Online,1
374,Robert Garcia,53,0,32648,25,1,Electronics,10,52,224.96,1,1,Online,0
375,Kevin Carlson,51,0,112974,33,1,Home,5,31,639.51,1,1,In-Store,2
376,James Dominguez,38,1,112671,36,1,Groceries,1,47,349.67,0,1,In-Store,0
377,Michelle Hernandez,41,1,139513,57,0,Sports,9,46,529.99,0,1,Online,2
378,Andrew Escobar,51,1,100041,9,1,Groceries,12,79,636.13,0,0,In-Store,2
379,Tiffany Griffith,63,0,59530,47,0,Sports,11,91,86.53,0,0,In-Store,0
380,Angela Dorsey,44,0,57098,92,0,Clothing,6,18,678.14,0,1,In-Store,1
381,Jason Ramsey,55,1,24070,100,0,Home,9,26,447.69,1,1,In-Store,1
382,Christina Ford,26,0,39317,39,0,Clothing,1,64,75.66,1,0,In-Store,1
383,Alyssa Carpenter,57,1,140417,21,1,Home,14,49,726.09,0,1,Online,1
384,Devin Morales,37,1,130603,48,1,Home,6,25,458.63,0,1,In-Store,1
385,Brandon Casey,57,1,53978,8,1,Home,11,65,489.0,0,0,In-Store,0
386,Nicholas Farrell,25,0,146459,68,0,Sports,3,37,863.29,0,1,Online,2
387,Lori Matthews,31,1,117699,94,0,Electronics,19,95,499.05,0,0,In-Store,1
388,Derrick Hicks,65,1,80531,73,0,Clothing,19,76,729.41,0,0,Online,2
389,Adrienne Schmitt,65,1,113126,51,0,Electronics,18,61,499.06,0,1,Online,1
390,Brenda Mcfarland,57,1,95842,90,1,Groceries,6,15,749.39,0,1,Online,2
391,Rhonda Yang,40,0,111707,24,0,Sports,13,38,961.86,0,1,In-Store,2
392,Jonathon Vega,49,0,88459,77,0,Clothing,12,70,667.58,0,1,In-Store,2
393,Rebecca Haas,29,0,122460,32,0,Groceries,10,9,795.13,1,1,Online,1
394,Jennifer Romero,68,0,148778,99,0,Sports,1,70,248.26,1,1,In-Store,1
395,Amber Munoz,33,1,24477,12,1,Sports,18,42,643.36,1,1,In-Store,0
396,Gabriel Gonzalez,41,0,147995,48,1,Clothing,17,79,578.74,1,0,In-Store,1
397,Christopher Williams,28,1,142111,12,1,Sports,13,16,170.17,0,1,Online,2
398,Matthew Morris,52,1,120528,26,1,Electronics,2,8,254.09,1,0,In-Store,0
399,Christina Richards,48,1,127828,30,1,Home,15,81,713.62,0,0,In-Store,1
400,Tina Martin,22,0,59297,15,0,Clothing,16,20,552.81,0,0,In-Store,1
401,Daniel Espinoza,68,0,79749,59,1,Home,19,34,918.39,1,1,Online,1
402,Maria Turner,46,0,30970,88,1,Home,4,49,747.08,1,1,In-Store,0
403,Jacqueline Dunn,30,0,110267,21,1,Sports,14,1,899.06,0,1,Online,0
404,Anthony Lee,21,1,124014,69,1,Electronics,12,5,978.46,1,0,In-Store,2
405,Amy Smith,69,0,139861,90,0,Electronics,5,92,879.82,1,1,Online,0
406,Ashley Hughes,56,0,26285,28,0,Sports,4,4,931.26,1,0,In-Store,2
407,Anthony Soto,57,0,36577,97,0,Groceries,13,86,397.31,0,1,Online,1
408,Tony Neal,21,0,29498,14,0,Home,2,89,564.04,0,0,Online,1
409,Eric Williams,51,1,111340,68,1,Home,13,5,822.76,0,1,In-Store,2
410,Heather Moran,48,0,55416,49,1,Home,7,36,564.2,1,0,Online,1
411,Nancy Allen,42,0,53052,56,1,Clothing,6,25,285.34,1,1,Online,2
412,Vincent Johnson,52,1,143250,89,0,Groceries,4,37,931.21,0,0,Online,1
413,Heather Stephens,40,1,32501,11,0,Groceries,18,24,719.55,0,0,In-Store,0
414,Jon Walter,37,0,97181,19,0,Groceries,5,89,298.46,1,0,In-Store,1
415,Michael Williams,52,0,78208,32,0,Sports,1,45,148.24,0,1,Online,2
416,Lee Pierce,34,0,42492,46,1,Electronics,18,11,728.74,1,1,Online,2
417,Michelle Page,36,1,122625,77,0,Sports,13,50,413.02,1,0,Online,1
418,Kathleen Marks,53,1,148510,71,0,Sports,12,76,347.58,1,1,Online,2
419,Molly Jones,46,1,77341,94,0,Groceries,5,40,677.96,1,1,Online,0
420,Kristin Burke,18,1,76554,100,1,Clothing,14,18,248.54,0,0,In-Store,2
421,Jeffrey Anderson,44,1,126517,100,0,Sports,10,46,774.93,1,1,Online,2
422,Chris Wade,22,1,107511,9,1,Groceries,2,50,686.93,0,1,Online,2
423,Christopher Johnson,56,0,123775,80,1,Electronics,17,84,848.32,0,0,In-Store,2
424,Ashley Martinez,41,0,100691,16,0,Groceries,18,1,781.92,1,0,In-Store,2
425,Christopher Wood II,65,0,101279,20,0,Clothing,14,87,35.39,1,1,Online,1
426,Melissa Rich,54,1,50810,66,0,Electronics,10,85,125.15,1,1,In-Store,2
427,Robin Hernandez,21,0,121438,98,0,Clothing,14,81,59.06,0,0,Online,2
428,Stephanie Gibson,64,0,72035,96,1,Electronics,8,63,626.53,1,1,In-Store,2
429,Rebecca Campbell,21,1,43686,3,1,Sports,9,52,369.39,1,1,In-Store,0
430,Brianna Santiago,44,0,100051,63,1,Groceries,7,89,611.42,0,0,In-Store,2
431,Emily Ortiz,38,1,25308,59,0,Electronics,11,65,690.57,1,0,Online,1
432,Bobby Johnson,56,0,147391,20,0,Electronics,6,29,692.32,0,0,Online,0
433,Travis Parker,27,1,146870,93,0,Clothing,6,27,505.62,0,1,In-Store,1
434,Sarah Gonzales,51,1,98469,65,0,Electronics,14,28,837.87,0,1,In-Store,1
435,Nicole Campbell,47,0,149762,74,1,Electronics,16,32,635.29,0,0,Online,1
436,Robert Mckee,63,0,105027,81,1,Sports,7,61,84.47,0,0,Online,0
437,Denise Smith,43,0,27227,30,1,Clothing,6,39,331.58,1,1,In-Store,2
438,Kristen Rasmussen,52,0,47406,59,0,Electronics,15,11,431.93,1,1,Online,0
439,Kevin Perez,62,1,30806,96,1,Home,16,38,989.43,1,0,Online,1
440,Jean Armstrong,31,0,37801,82,0,Clothing,19,26,932.42,1,0,Online,2
441,Hannah Martinez,49,1,46069,20,0,Electronics,18,84,449.89,0,1,Online,1
442,Stephanie Pierce,59,1,138252,95,1,Electronics,9,99,575.51,1,0,In-Store,1
443,Jesse Bowers DVM,62,1,142118,44,1,Electronics,18,32,181.51,0,0,Online,0
444,Sean Bridges,18,0,147245,1,0,Electronics,14,26,80.73,0,1,Online,1
445,Daniel Wallace,45,0,23166,57,1,Sports,5,57,589.28,1,0,In-Store,1
446,Anthony Turner,43,0,127051,29,0,Electronics,4,8,502.87,0,1,In-Store,0
447,Nichole Rhodes,37,0,126624,3,1,Home,11,37,40.64,1,1,In-Store,0
448,Lisa Ward,69,0,114348,1,1,Clothing,11,27,927.5,0,0,Online,1
449,Connie Hogan,19,0,64852,70,0,Clothing,2,42,200.51,1,1,Online,2
450,Gabrielle Andrews,28,1,139818,50,1,Groceries,3,69,757.37,0,1,In-Store,2
451,William Barnes,63,1,21955,100,1,Groceries,6,1,513.89,1,1,Online,1
452,Dr. Destiny Moore DDS,46,1,91710,4,1,Groceries,19,64,906.13,0,1,Online,1
453,Joshua Andersen,51,1,146000,8,1,Electronics,14,2,250.78,0,1,In-Store,2
454,Jeffrey Miller,49,0,109403,12,1,Home,12,80,284.35,0,1,In-Store,0
455,Corey Williams,48,0,84888,94,1,Electronics,15,63,399.91,1,1,Online,1
456,Debra Duke,40,1,50910,31,1,Home,14,47,945.7,1,0,In-Store,2
457,Andrew Hale,20,0,70889,21,1,Groceries,6,28,544.42,0,1,Online,0
458,Scott Rich,31,0,26420,36,0,Sports,9,26,959.06,0,0,Online,0
459,Michael Cox,22,0,79634,13,1,Electronics,6,48,337.55,1,0,Online,1
460,Mary Johnson,47,1,21929,10,0,Groceries,5,60,946.32,1,0,In-Store,1
461,Derrick Ross,43,1,114462,86,1,Sports,2,20,712.88,1,1,Online,2
462,Erica Buck,57,0,110947,45,1,Groceries,4,37,144.13,0,1,In-Store,1
463,Melinda Wilson,27,1,144331,42,1,Sports,7,89,551.18,1,0,In-Store,0
464,Jessica Rivera,51,1,130475,33,1,Home,15,14,174.57,1,0,In-Store,0
465,Henry Jones,51,1,88596,60,1,Electronics,12,79,184.68,1,0,Online,2
466,Albert Carr,42,0,136299,27,0,Electronics,4,13,300.57,0,1,Online,0
467,Miss Stacey Smith,35,0,34193,71,0,Electronics,1,46,499.96,1,1,Online,2
468,Tina Juarez,64,0,42274,43,1,Clothing,15,6,968.76,1,1,In-Store,1
469,Kevin West,50,0,61527,65,0,Clothing,18,23,427.56,0,0,In-Store,2
470,Heidi Valdez,45,0,84508,98,1,Home,18,80,247.68,0,1,In-Store,1
471,Maria Murphy,48,1,43549,77,0,Groceries,18,52,226.88,1,0,Online,0
472,Michael Powers,21,0,135583,18,0,Clothing,7,53,863.83,1,0,Online,0
473,Susan Torres,53,0,81255,14,0,Electronics,4,96,137.29,0,0,Online,1
474,Andrea Thompson,49,0,141577,31,0,Clothing,15,1,698.92,0,1,Online,0
475,Denise Crane,50,0,76581,95,0,Sports,7,10,424.27,1,0,In-Store,0
476,Katherine Brown,27,1,107315,14,0,Clothing,4,45,121.78,1,0,In-Store,2
477,Kimberly Reyes,18,1,96655,53,0,Groceries,3,95,30.75,0,1,In-Store,2
478,Julia Black,56,0,79759,57,1,Home,6,14,197.22,1,0,Online,2
479,Virginia Robinson,20,1,30475,73,1,Electronics,17,32,266.08,0,0,In-Store,0
480,Randall Jackson,26,0,22034,100,1,Sports,10,63,627.49,0,0,Online,0
481,Hannah Mendez,54,1,100258,20,1,Sports,10,48,413.06,0,1,In-Store,2
482,Rita Carlson,46,0,122991,37,0,Groceries,2,71,25.16,0,1,In-Store,0
483,Victoria Moore,68,1,124930,60,0,Home,2,8,102.49,0,0,In-Store,2
484,Connor Carr,57,1,55522,41,1,Clothing,16,63,710.41,1,1,In-Store,2
485,Timothy Smith,42,1,87621,10,0,Sports,1,21,164.23,0,0,Online,1
486,Annette Steele,56,1,91916,4,0,Sports,2,67,159.99,0,0,In-Store,1
487,Eric Hinton,46,0,82862,4,0,Home,16,87,382.99,1,1,Online,0
488,Christopher Butler,65,1,33326,89,1,Groceries,6,16,861.14,1,1,In-Store,1
489,Michelle Gonzalez,54,0,25176,26,1,Electronics,5,15,388.1,1,1,In-Store,1
490,Martin Kelly,48,0,141045,23,1,Clothing,8,6,703.89,0,1,In-Store,1
491,Rachel Smith,44,0,114655,16,0,Groceries,15,66,799.63,1,0,Online,0
492,William Harris,47,0,140364,51,0,Groceries,18,17,690.57,1,1,Online,2
493,Erika Pruitt,31,1,98204,45,1,Sports,15,63,477.08,1,0,In-Store,1
494,John Frost,28,0,36377,80,1,Home,8,21,669.41,1,1,Online,0
495,Stacey Carlson,44,0,102589,90,0,Groceries,1,76,235.06,0,1,In-Store,1
496,Matthew Stephenson,24,1,85522,67,1,Sports,16,45,333.59,1,1,Online,2
497,Breanna Wolfe,22,0,29969,83,1,Groceries,19,41,626.72,0,0,In-Store,1
498,Kathryn Oneill,67,0,138605,80,1,Home,18,77,218.14,0,0,In-Store,1
499,Sara Oneal,43,0,67179,91,0,Home,2,36,893.96,0,0,Online,2
500,Richard Graves,51,1,37437,44,1,Home,2,72,832.1,0,1,Online,2
501,Elizabeth Stafford,33,0,126548,66,1,Groceries,10,63,872.97,1,1,Online,1
502,Paula Johnson,41,1,22220,76,0,Home,4,41,549.68,0,1,Online,1
503,John Marquez,37,0,123486,75,0,Groceries,17,41,942.94,1,0,Online,1
504,Tammy Lynch,69,1,91569,44,0,Home,10,97,552.3,1,1,In-Store,1
505,Sally Perez,48,1,78101,8,1,Clothing,4,61,609.49,1,0,Online,2
506,James Barrett,21,0,102950,60,0,Clothing,6,22,580.39,0,0,In-Store,0
507,Briana Anderson,18,1,72109,44,1,Electronics,3,88,210.8,0,1,In-Store,2
508,Gabriella Cross,39,1,36724,69,1,Groceries,16,51,407.31,0,1,In-Store,2
509,Jonathan Hart,33,0,70633,28,1,Groceries,15,18,170.91,0,1,In-Store,1
510,Amanda Baker,52,0,78648,90,0,Clothing,2,22,800.37,0,1,Online,1
511,Tyler Castillo,30,1,60752,89,1,Electronics,13,75,356.41,0,0,In-Store,0
512,Andrew Barajas DDS,21,0,61969,44,1,Home,12,34,114.36,0,1,In-Store,2
513,Mark Howe,40,0,105188,77,0,Home,13,44,268.74,1,0,In-Store,0
514,Judith Brown,23,1,110230,86,0,Groceries,10,74,292.08,0,0,In-Store,0
515,Melinda Hill,35,1,143694,96,1,Home,15,89,719.74,1,0,In-Store,0
516,Tracey Payne,27,1,138507,52,0,Sports,13,16,351.57,1,0,In-Store,2
517,Michael Grant,22,0,133214,54,0,Clothing,4,71,139.93,1,0,Online,2
518,Cynthia Martinez,34,1,84323,27,0,Clothing,12,58,135.38,1,0,Online,0
519,Patrick Smith,62,0,147328,15,0,Sports,16,34,254.03,1,0,In-Store,2
520,Shawn Martin,39,1,120652,99,0,Electronics,17,51,579.55,1,0,Online,2
521,Meghan Marquez,60,1,134954,3,1,Home,7,32,583.37,1,0,In-Store,0
522,Steven Wilson,43,1,35624,96,1,Sports,18,74,298.1,0,0,Online,1
523,James Allen,33,0,32884,52,0,Electronics,13,27,199.97,1,1,Online,1
524,Terri Mitchell,22,0,23286,96,1,Sports,12,50,502.87,1,1,In-Store,1
525,Tara Schmidt,27,0,124198,6,0,Sports,16,67,358.55,0,0,In-Store,2
526,Anna Braun,37,0,69127,70,1,Electronics,2,95,521.97,0,1,Online,1
527,Jill Davis,19,1,140310,8,1,Home,17,11,221.6,1,1,In-Store,2
528,Kim Hall,31,0,27572,13,0,Clothing,1,12,216.48,1,1,In-Store,0
529,Steven Oliver,28,0,45896,7,0,Groceries,9,85,661.03,1,1,In-Store,1
530,David Fisher,50,1,29402,77,0,Home,1,3,24.0,1,1,In-Store,2
531,Shelby Mora,29,0,51117,48,1,Home,18,63,807.85,0,1,In-Store,2
532,Shannon King,60,0,87572,26,0,Electronics,18,7,950.07,0,1,Online,0
533,James Moore,59,0,74060,3,0,Groceries,12,30,312.96,0,0,Online,0
534,Cheryl Simpson,32,0,64977,92,0,Electronics,7,83,284.14,1,0,Online,1
535,Chris Fernandez,26,0,43277,100,0,Groceries,12,62,278.38,1,0,Online,1
536,Lynn Myers,26,1,98004,14,1,Sports,13,88,882.16,1,1,Online,2
537,Patricia Carter,21,1,66842,91,0,Groceries,16,16,285.32,1,0,Online,0
538,Andrew Macdonald,69,0,134225,28,0,Sports,18,38,736.33,1,0,In-Store,1
539,Teresa Moran,28,0,107360,49,1,Home,13,34,316.42,0,1,In-Store,2
540,Jeffrey Adams,29,0,78120,30,1,Electronics,5,80,832.18,1,1,In-Store,2
541,Sergio Haley,65,0,119793,67,1,Electronics,12,17,269.15,1,0,Online,2
542,Kevin Ramos,23,1,26170,87,0,Sports,5,10,517.71,1,0,Online,2
543,Antonio Harrell,49,0,78555,13,1,Clothing,6,72,982.12,1,0,Online,0
544,James Moody,37,1,101538,44,0,Electronics,5,81,160.98,1,0,In-Store,2
545,Jacqueline Davis,53,1,88093,76,1,Home,9,27,947.13,0,0,Online,1
546,Nathan Marshall,44,0,55431,44,1,Groceries,11,57,30.44,1,0,In-Store,2
547,Cynthia Gates,25,0,25985,28,1,Sports,19,18,728.39,1,1,In-Store,1
548,Haley Campbell,62,0,46286,57,0,Clothing,6,28,869.41,0,1,In-Store,1
549,Joshua Mcmillan,26,1,79842,72,1,Groceries,13,91,177.08,0,0,Online,0
550,Frederick Hall,23,1,131636,5,0,Electronics,1,80,689.62,1,0,Online,2
551,Christina Campos,19,1,91238,63,0,Electronics,8,26,891.55,0,0,Online,0
552,Gina Freeman,50,0,66068,99,0,Sports,15,48,710.03,1,0,In-Store,1
553,Andrew Walters,31,1,134056,79,0,Groceries,3,67,127.86,1,1,Online,0
554,Jennifer Ochoa,56,1,100027,67,0,Clothing,16,40,315.83,0,1,In-Store,1
555,Troy Brown,66,1,56379,89,1,Home,18,93,377.5,1,1,Online,1
556,Michael Dean,36,1,92002,27,0,Home,8,80,894.07,1,1,In-Store,2
557,Jessica Reed,30,0,59928,14,1,Groceries,6,71,756.59,1,1,Online,1
558,Helen Thomas,23,0,32948,4,1,Electronics,7,90,784.43,0,1,Online,1
559,Kristie Alexander,68,0,115888,36,1,Groceries,16,29,409.9,1,0,Online,0
560,Joanna Jones,32,1,103732,34,1,Home,13,14,59.35,1,1,In-Store,1
561,Kyle Carrillo,33,0,27715,82,1,Clothing,18,89,467.81,1,1,In-Store,1
562,John Atkins,47,0,144109,70,1,Groceries,15,59,444.25,0,0,In-Store,0
563,Jill Bartlett,34,0,54456,30,1,Sports,18,35,693.59,0,1,In-Store,0
564,Holly Weaver,27,0,76788,36,1,Electronics,15,86,552.74,1,1,In-Store,0
565,Jason Wiggins,36,1,126967,2,0,Sports,9,91,114.47,0,1,In-Store,0
566,Heidi Weaver,22,1,86686,43,0,Home,12,25,468.44,0,0,Online,0
567,Garrett Jenkins,69,0,51340,8,0,Clothing,3,77,705.35,0,1,Online,2
568,Rick Stanley,62,0,46852,91,0,Sports,4,49,458.73,0,1,In-Store,2
569,Charles Gomez,37,0,35151,44,1,Sports,5,53,871.72,1,1,Online,1
570,Catherine Shepherd,56,1,135813,8,0,Home,3,27,985.45,1,1,In-Store,2
571,Abigail Hudson,61,1,23542,66,0,Groceries,5,14,155.27,1,1,Online,1
572,Raymond Vazquez,38,0,72666,26,1,Groceries,7,63,815.63,1,0,Online,2
573,Charles Johnson,38,1,57947,80,0,Electronics,3,26,350.95,1,1,Online,1
574,Cheryl Snyder,29,1,105920,7,1,Sports,18,66,131.64,0,1,Online,0
575,Ashley Wilson,48,0,56926,97,1,Home,2,55,832.58,1,0,Online,2
576,Joshua Hernandez,24,0,96374,75,1,Home,1,2,339.32,0,0,In-Store,0
577,Elizabeth Page,40,1,78470,60,1,Electronics,10,18,563.5,0,0,In-Store,1
578,Hailey Allen,31,0,149505,21,1,Electronics,3,23,146.45,0,0,In-Store,1
579,Zoe Byrd,52,0,27852,36,0,Home,9,55,156.37,0,0,In-Store,0
580,Jesse Erickson,69,1,75071,89,0,Groceries,5,98,658.13,1,0,In-Store,2
581,Elaine Bryant,65,0,130562,85,1,Groceries,7,79,495.67,1,0,In-Store,1
582,Martha Richardson,60,0,60607,54,0,Electronics,17,12,36.58,0,0,In-Store,0
583,Alexandra Taylor,21,1,68638,87,0,Home,1,61,482.67,1,0,Online,0
584,Bob Medina,40,0,44431,73,1,Clothing,2,41,380.23,0,0,In-Store,0
585,Daniel Hooper,24,0,139496,3,0,Electronics,8,43,363.7,0,0,Online,2
586,Carolyn Stone,31,1,132619,4,0,Groceries,9,67,657.98,0,1,In-Store,1
587,Sharon Hanson,68,1,39161,92,0,Home,15,20,295.9,0,1,In-Store,2
588,Tasha Gray,53,0,104427,46,0,Groceries,14,93,866.95,0,1,In-Store,1
589,Denise Kim,67,1,55724,16,1,Electronics,3,45,741.56,1,1,Online,1
590,Anna Hancock DDS,33,1,111046,83,1,Electronics,10,13,959.71,1,1,Online,0
591,Jerry Parker,20,0,62856,86,0,Electronics,8,83,137.82,0,1,In-Store,2
592,Deborah Brown,31,1,138982,2,0,Clothing,1,97,247.67,0,1,In-Store,1
593,Shawn Ellis,59,1,40028,44,1,Home,11,78,428.41,0,1,In-Store,2
594,John Reese,56,1,136643,84,1,Sports,8,79,916.32,1,0,Online,0
595,Joy Moore,43,0,110660,57,0,Electronics,10,84,590.52,0,1,Online,0
596,Joshua Robinson III,34,1,52985,20,1,Sports,9,93,985.01,0,0,Online,1
597,Kendra Burgess,45,0,146600,7,0,Electronics,7,94,549.04,1,0,Online,0
598,Jason Duffy,22,1,47967,12,0,Electronics,15,4,837.72,0,1,In-Store,0
599,Jaclyn Rivera,24,0,41811,29,0,Electronics,3,33,52.45,1,1,Online,0
600,Timothy Drake,63,1,61668,11,0,Electronics,11,19,573.7,0,1,Online,1
601,Timothy Roberts,47,1,64832,80,1,Home,14,42,589.08,1,0,Online,2
602,Matthew Henry Jr.,40,0,41589,42,0,Electronics,19,6,654.08,1,0,Online,0
603,Brian Stanley,56,0,130070,72,0,Electronics,15,87,897.86,1,0,In-Store,0
604,Vicki Madden,26,1,131877,36,0,Home,5,99,427.42,0,1,In-Store,0
605,Joshua Ramirez,21,0,122626,58,0,Electronics,5,56,37.81,0,0,In-Store,2
606,Craig Rodriguez,64,0,102922,42,1,Electronics,6,71,823.98,0,0,In-Store,1
607,Matthew Harris,66,0,123906,35,1,Sports,11,7,835.92,1,1,Online,1
608,Anthony Cook MD,62,1,119079,16,0,Groceries,15,39,950.12,1,1,In-Store,2
609,Jacob White,31,1,127721,47,1,Home,16,73,363.89,0,0,Online,2
610,Rebecca Moreno,69,0,105051,75,0,Home,19,88,889.78,1,1,Online,2
611,Sarah Robbins,39,1,123168,46,0,Home,11,61,295.78,0,1,Online,0
612,Jonathon Garcia,46,1,80531,23,1,Clothing,16,48,457.39,0,0,Online,0
613,Timothy Oneal,18,0,47616,4,0,Groceries,11,36,710.4,0,1,In-Store,0
614,Tammy Lewis,64,0,102199,57,0,Groceries,17,27,790.94,1,0,Online,0
615,Clarence Landry,49,0,36588,44,0,Electronics,13,35,822.09,0,0,Online,2
616,Richard Meza,58,1,68842,89,1,Electronics,7,9,476.25,0,1,Online,1
617,Elizabeth Graves,59,0,56677,23,0,Groceries,15,65,709.07,1,0,Online,0
618,Candice Preston,65,1,40694,93,0,Home,11,66,952.51,0,0,Online,1
619,Kendra May,40,0,40746,53,1,Clothing,18,63,947.96,0,1,In-Store,2
620,Angela Mason,66,1,132245,6,0,Clothing,13,91,190.02,1,0,Online,0
621,Roy Franklin,21,1,29594,47,0,Groceries,5,50,447.91,1,1,Online,0
622,Holly Velez,31,1,39485,68,0,Electronics,6,99,276.77,0,0,Online,0
623,Anthony Mitchell,43,1,75594,67,1,Sports,8,46,431.73,0,1,In-Store,1
624,Dustin Bennett,67,0,134265,64,1,Electronics,18,21,169.27,0,1,Online,2
625,Kayla Cameron,54,1,137532,40,1,Groceries,10,40,953.61,0,0,In-Store,2
626,Susan Moreno,34,0,135162,15,0,Home,15,27,193.06,1,1,Online,1
627,Dennis Cruz,31,1,115300,78,0,Home,11,96,307.03,0,0,Online,1
628,Kevin Bryan DDS,22,1,44416,43,0,Electronics,4,87,259.45,1,0,In-Store,0
629,Mitchell Black,52,0,69801,35,0,Electronics,14,69,913.53,1,1,Online,0
630,Lisa Shea,33,1,99527,11,0,Clothing,2,25,169.38,0,1,In-Store,0
