Customer_ID,Customer_Name,Age,Gender,Annual_Income,Spending_Score,Marital_Status,Product_Category,Years_as_Customer,Number_of_Transactions,Average_Transaction_Amount,Loyalty_Card,Discount_Avail,Preferred_Shopping_Channel,Customer_Segment,Income_Bin,Age_Bin
229,Susan Chase,51,Male,62878,50,Single,Clothing,18,27,157.25,No,No,Online,Low Value,Lower-Mid,Senior
230,Kevin Williams,59,Female,113465,22,Married,Clothing,14,12,573.39,Yes,Yes,In-Store,Low Value,Upper-Mid,Elder
231,Tiffany Rivera,24,Male,106306,74,Single,Groceries,18,46,151.32,Yes,Yes,In-Store,High Value,Upper-Mid,Youth
232,Nicole Gordon,29,Female,81289,16,Single,Groceries,15,9,484.72,No,No,Online,Medium Value,Mid,Young Adult
233,Darius Simpson,20,Female,91166,50,Married,Sports,1,27,895.1,No,No,In-Store,Low Value,Mid,Youth
234,Paul Perez,61,Female,107448,15,Married,Clothing,10,93,811.32,Yes,Yes,In-Store,Medium Value,Upper-Mid,Elder
235,Katelyn Green,38,Male,96632,2,Single,Groceries,19,94,462.61,No,No,Online,Medium Value,Mid,Young Adult
236,Paul Morgan,20,Female,120652,72,Single,Groceries,7,55,328.84,No,Yes,Online,Low Value,Upper-Mid,Youth
237,David Bailey,27,Male,105071,8,Single,Home,18,24,555.33,No,No,Online,Medium Value,Upper-Mid,Youth
238,Paige Boyd,46,Male,47442,63,Married,Electronics,18,63,88.95,No,No,In-Store,High Value,Lower-Mid,Middle Age
239,Jacob Williams,42,Male,30736,35,Single,Clothing,19,78,394.45,No,Yes,In-Store,High Value,Low,Middle Age
240,Charles Jenkins,27,Female,31636,91,Single,Clothing,7,29,587.79,Yes,No,In-Store,High Value,Low,Youth
241,Robert Reynolds,40,Female,22312,66,Single,Groceries,9,52,403.32,No,No,In-Store,Medium Value,Low,Middle Age
242,Michael Duncan,43,Female,57694,48,Married,Sports,14,81,44.19,Yes,No,Online,Low Value,Lower-Mid,Middle Age
243,Mary Wood,37,Male,38430,79,Single,Electronics,7,38,939.95,Yes,No,In-Store,Low Value,Low,Young Adult
244,Michael Nolan,55,Female,62561,71,Single,Groceries,17,40,532.35,No,Yes,Online,Low Value,Lower-Mid,Senior
245,Lauren Lloyd,18,Female,76403,92,Single,Electronics,14,73,906.05,Yes,No,Online,Medium Value,Mid,Youth
246,Carmen Winters,69,Male,114217,65,Single,Home,15,42,969.99,Yes,Yes,Online,Medium Value,Upper-Mid,Elder
247,William Mayer,22,Female,134319,4,Single,Sports,17,10,680.87,No,Yes,Online,Medium Value,High,Youth
248,Alexis Roach,27,Female,57042,69,Married,Home,4,38,521.06,Yes,No,In-Store,High Value,Lower-Mid,Youth
249,Felicia Boone,37,Female,129058,86,Married,Home,4,77,311.03,Yes,No,In-Store,Medium Value,High,Young Adult
250,Daniel Owens,20,Female,78219,53,Single,Clothing,10,53,37.63,Yes,Yes,Online,High Value,Mid,Youth
251,Monica Riley,68,Female,32979,100,Married,Groceries,13,69,750.91,Yes,Yes,Online,Medium Value,Low,Elder
252,Austin Stafford,27,Female,78246,99,Married,Electronics,13,51,814.14,Yes,No,In-Store,Medium Value,Mid,Youth
253,Tina Holder,44,Female,99489,3,Married,Groceries,6,64,441.21,No,No,In-Store,Medium Value,Upper-Mid,Middle Age
254,Teresa Morales,64,Male,146276,77,Single,Electronics,14,62,860.03,No,No,In-Store,Medium Value,High,Elder
255,Jamie Mason,65,Male,109610,43,Married,Electronics,3,42,748.69,Yes,No,In-Store,Medium Value,Upper-Mid,Elder
256,Donald Horn Jr.,55,Female,32894,5,Single,Sports,15,48,10.6,Yes,Yes,In-Store,Low Value,Low,Senior
257,Brian Adams,65,Female,80741,99,Married,Electronics,8,25,24.38,Yes,No,In-Store,High Value,Mid,Elder
258,Kevin Hodge,69,Male,128292,54,Single,Electronics,16,26,609.83,No,Yes,Online,High Value,High,Elder
259,Cassandra Martin,32,Female,111046,64,Married,Groceries,2,7,925.71,No,No,Online,Medium Value,Upper-Mid,Young Adult
260,Tommy Howard,45,Male,146520,63,Married,Groceries,14,74,990.02,No,No,Online,Medium Value,High,Middle Age
261,Mark Perkins,32,Female,105886,18,Married,Clothing,19,42,401.06,No,Yes,In-Store,Low Value,Upper-Mid,Young Adult
262,Stephanie Wilson,38,Female,110598,84,Single,Electronics,18,99,494.22,Yes,No,In-Store,High Value,Upper-Mid,Young Adult
263,Patrick Estrada,63,Female,68738,16,Married,Clothing,2,6,794.34,Yes,Yes,Online,Low Value,Lower-Mid,Elder
264,Christopher Villanueva,33,Female,129716,8,Married,Electronics,7,66,864.45,Yes,Yes,In-Store,High Value,High,Young Adult
265,Jason Turner,34,Male,98197,92,Single,Home,19,60,306.92,No,No,In-Store,Medium Value,Upper-Mid,Young Adult
266,Christian Nolan,47,Male,88865,71,Married,Home,1,71,288.22,Yes,No,In-Store,High Value,Mid,Middle Age
267,Alexander Mills,20,Female,129359,87,Married,Groceries,18,71,228.96,Yes,No,In-Store,Low Value,High,Youth
268,Caroline Brown,57,Male,94438,77,Single,Electronics,4,70,995.13,Yes,Yes,In-Store,Medium Value,Mid,Senior
269,Lisa Hunt,35,Male,127477,41,Married,Home,19,83,216.35,No,Yes,Online,Medium Value,High,Young Adult
270,Damon Ferguson,23,Female,114941,31,Married,Clothing,16,61,649.47,No,Yes,In-Store,High Value,Upper-Mid,Youth
271,Melanie Martinez,59,Male,81573,81,Married,Electronics,12,73,110.41,Yes,No,In-Store,High Value,Mid,Elder
272,William Mclaughlin,61,Female,109260,81,Married,Groceries,10,52,837.77,Yes,No,Online,Low Value,Upper-Mid,Elder
273,Michael Jimenez,44,Male,71615,92,Married,Home,17,15,467.33,No,No,Online,Medium Value,Lower-Mid,Middle Age
274,Antonio Bailey,26,Male,106206,45,Single,Electronics,14,27,191.6,Yes,No,In-Store,Low Value,Upper-Mid,Youth
275,Anthony Walton,53,Female,77130,52,Single,Groceries,5,57,316.81,No,No,Online,Low Value,Mid,Senior
276,Cassandra Bullock,46,Male,52367,6,Married,Clothing,2,26,191.43,No,Yes,Online,High Value,Lower-Mid,Middle Age
277,Matthew Abbott,63,Female,125496,74,Married,Home,17,51,286.72,Yes,No,In-Store,High Value,High,Elder
278,Stacey Morales,25,Female,99583,83,Married,Sports,11,13,919.01,No,No,Online,Low Value,Upper-Mid,Youth
279,Michael White,38,Male,122504,88,Married,Sports,12,40,244.0,No,Yes,In-Store,Medium Value,Upper-Mid,Young Adult
280,James Acosta,39,Female,39212,44,Married,Home,14,18,673.33,Yes,No,Online,Low Value,Low,Middle Age
281,Brandon Mathis,46,Male,42211,51,Married,Groceries,2,33,80.27,No,Yes,Online,High Value,Low,Middle Age
282,Evan Keith,18,Male,137651,68,Married,Groceries,6,24,161.17,No,Yes,Online,Medium Value,High,Youth
283,Andrea Cook,43,Male,52229,39,Single,Home,7,91,198.01,No,Yes,Online,Low Value,Lower-Mid,Middle Age
284,Felicia Richardson,46,Male,42291,45,Single,Clothing,10,47,221.36,No,Yes,In-Store,High Value,Low,Middle Age
285,Peter Martinez,22,Male,113697,18,Married,Groceries,6,25,83.65,Yes,Yes,In-Store,High Value,Upper-Mid,Youth
286,Derek Rodriguez,37,Female,22340,20,Single,Sports,1,61,734.96,Yes,Yes,In-Store,High Value,Low,Young Adult
287,Joseph Hurst,33,Female,34034,95,Married,Electronics,10,37,962.94,No,Yes,Online,Low Value,Low,Young Adult
288,Jonathan Brennan,65,Male,82300,59,Single,Home,13,73,402.13,Yes,Yes,Online,High Value,Mid,Elder
289,Eric Lester,32,Female,102073,4,Married,Home,6,22,930.37,No,Yes,In-Store,High Value,Upper-Mid,Young Adult
290,Michelle Bauer,30,Male,126865,25,Married,Groceries,16,97,448.33,Yes,Yes,In-Store,High Value,High,Young Adult
291,Mary Good,47,Male,54459,47,Single,Electronics,4,82,920.62,Yes,Yes,Online,Low Value,Lower-Mid,Middle Age
292,Mrs. Jo Rodriguez DDS,25,Male,38129,90,Married,Clothing,7,78,773.75,No,Yes,Online,Medium Value,Low,Youth
293,Jason Shaw,34,Female,75973,80,Single,Sports,11,37,31.7,Yes,No,In-Store,Medium Value,Mid,Young Adult
294,Laura Hancock,51,Female,41950,1,Single,Electronics,17,65,144.3,Yes,Yes,Online,High Value,Low,Senior
295,Pamela Dennis MD,68,Female,26733,86,Single,Groceries,15,33,242.1,No,No,Online,Medium Value,Low,Elder
296,David Hayes,57,Male,128885,89,Single,Sports,4,52,299.62,Yes,Yes,Online,Low Value,High,Senior
297,Diana Myers,55,Female,80110,30,Married,Clothing,19,2,842.4,No,No,In-Store,Medium Value,Mid,Senior
298,Katie Bruce,54,Male,107899,35,Single,Clothing,4,96,175.43,Yes,No,In-Store,Medium Value,Upper-Mid,Senior
299,Douglas Hoffman,40,Male,74816,64,Married,Electronics,10,43,376.0,No,No,In-Store,Low Value,Mid,Middle Age
300,Kimberly Ramirez,56,Female,148841,12,Single,Home,16,46,505.34,Yes,Yes,In-Store,High Value,High,Senior
301,Mark Patton,45,Female,25168,43,Single,Home,13,76,610.49,No,No,Online,Low Value,Low,Middle Age
302,Mr. James Calderon,60,Male,117996,83,Married,Clothing,10,58,262.63,Yes,No,Online,Low Value,Upper-Mid,Elder
303,Joseph Blair,29,Female,111407,78,Single,Groceries,12,89,562.01,No,Yes,Online,Medium Value,Upper-Mid,Young Adult
304,Andrew Bennett,65,Male,82294,14,Single,Groceries,10,84,827.79,Yes,Yes,Online,Medium Value,Mid,Elder
305,Vanessa Floyd,59,Female,26237,67,Single,Home,17,46,245.19,No,No,In-Store,High Value,Low,Elder
306,Valerie Johnson DDS,36,Male,84565,4,Single,Home,8,13,629.48,Yes,Yes,In-Store,Low Value,Mid,Young Adult
307,Allison Carpenter,29,Male,24167,100,Single,Sports,13,79,839.8,Yes,Yes,In-Store,High Value,Low,Young Adult
308,Wendy Calderon,35,Male,130070,63,Single,Groceries,7,68,220.53,No,No,In-Store,Low Value,High,Young Adult
309,Sarah Smith,46,Male,109938,28,Single,Groceries,17,37,440.65,No,No,In-Store,Low Value,Upper-Mid,Middle Age
310,James Sutton,48,Female,110910,41,Single,Groceries,3,20,811.73,Yes,Yes,Online,High Value,Upper-Mid,Middle Age
311,Rebecca May,18,Male,109294,44,Married,Sports,7,82,789.69,No,No,In-Store,Low Value,Upper-Mid,Youth
312,Diana Adkins,40,Female,52810,25,Single,Electronics,3,9,141.79,Yes,No,In-Store,High Value,Lower-Mid,Middle Age
313,Benjamin Myers,55,Male,35488,18,Single,Home,10,45,235.61,No,Yes,In-Store,High Value,Low,Senior
314,Maria Mueller,32,Female,50549,47,Single,Electronics,19,77,230.18,No,Yes,Online,High Value,Lower-Mid,Young Adult
315,Erica Johnson,24,Male,99682,75,Single,Groceries,4,25,666.87,No,Yes,Online,Medium Value,Upper-Mid,Youth
316,John Leon,32,Male,20824,42,Single,Electronics,16,37,397.81,Yes,Yes,In-Store,Low Value,Low,Young Adult
317,Peter Conner,46,Male,26880,19,Married,Sports,6,66,372.92,No,Yes,In-Store,Medium Value,Low,Middle Age
318,Cindy Brooks,18,Male,85637,1,Married,Clothing,15,54,257.7,Yes,Yes,Online,High Value,Mid,Youth
319,Donald Richardson,48,Male,49953,45,Single,Home,6,66,694.27,No,No,In-Store,Medium Value,Lower-Mid,Middle Age
320,Christopher Elliott,34,Female,58288,20,Married,Home,4,63,279.23,No,No,In-Store,High Value,Lower-Mid,Young Adult
321,Charles Clark,54,Male,22250,86,Married,Sports,10,9,131.86,No,Yes,In-Store,High Value,Low,Senior
322,Shane Adams,46,Female,132740,35,Single,Clothing,15,3,345.12,Yes,Yes,In-Store,Medium Value,High,Middle Age
323,Jamie Palmer,53,Male,138328,26,Married,Sports,15,62,129.52,No,No,Online,Low Value,High,Senior
324,Adam Rivers,66,Female,40307,40,Married,Groceries,18,89,996.99,Yes,Yes,In-Store,Medium Value,Low,Elder
325,Kyle Reese,65,Male,146860,53,Married,Groceries,1,74,784.08,Yes,Yes,In-Store,High Value,High,Elder
326,Katherine Snyder,51,Male,90756,77,Single,Clothing,4,9,602.62,Yes,Yes,In-Store,High Value,Mid,Senior
327,Melissa Durham,27,Female,36421,43,Married,Clothing,15,56,843.69,No,No,Online,Low Value,Low,Youth
328,Gabriel Andersen,68,Male,60579,70,Married,Clothing,8,9,163.4,Yes,Yes,Online,Low Value,Lower-Mid,Elder
329,Brooke Jimenez,32,Male,115406,70,Single,Clothing,3,48,357.61,No,No,Online,Low Value,Upper-Mid,Young Adult
330,Ronald Lucero,24,Male,107366,40,Single,Electronics,19,45,218.84,No,Yes,Online,Medium Value,Upper-Mid,Youth
331,Abigail Russo,54,Male,43433,48,Single,Clothing,5,85,433.56,No,No,Online,Medium Value,Low,Senior
332,Melissa Fernandez,50,Male,22067,50,Single,Home,8,55,850.23,Yes,Yes,Online,High Value,Low,Senior
333,Troy Grant,66,Male,126895,54,Single,Home,19,43,569.33,No,No,In-Store,Medium Value,High,Elder
334,Kenneth Johnson,52,Female,35310,57,Married,Clothing,5,99,947.17,Yes,Yes,In-Store,Medium Value,Low,Senior
335,Christine Green,32,Male,28461,61,Married,Electronics,8,17,292.05,No,Yes,Online,Low Value,Low,Young Adult
336,Maria Mitchell,65,Male,143462,45,Married,Electronics,6,39,625.49,No,No,In-Store,Low Value,High,Elder
337,Dawn Maddox,61,Male,84352,12,Single,Sports,16,78,263.12,Yes,No,In-Store,Low Value,Mid,Elder
338,Cynthia Hicks,30,Female,76016,37,Married,Sports,8,58,723.1,Yes,No,Online,Low Value,Mid,Young Adult
339,Mrs. Jessica Suarez,40,Male,124807,26,Married,Electronics,12,9,127.88,Yes,Yes,Online,Low Value,High,Middle Age
340,Tamara Gregory,63,Female,50215,51,Married,Groceries,7,14,689.96,Yes,No,In-Store,Low Value,Lower-Mid,Elder
341,Jeffrey Griffith,32,Male,65612,51,Single,Home,7,22,447.23,No,Yes,Online,Medium Value,Lower-Mid,Young Adult
342,Tara Thomas,20,Male,80049,15,Married,Home,12,42,256.97,No,No,Online,Medium Value,Mid,Youth
343,Mark Robertson,22,Female,51468,66,Married,Clothing,10,8,343.49,No,No,Online,Medium Value,Lower-Mid,Youth
344,Justin Christensen,28,Female,97590,34,Married,Sports,19,2,414.0,No,Yes,In-Store,Medium Value,Mid,Youth
345,Gary Gray,66,Male,143069,55,Married,Home,19,42,450.7,Yes,No,In-Store,Medium Value,High,Elder
346,Ellen Silva,39,Male,54577,52,Single,Home,17,22,311.62,No,No,In-Store,Low Value,Lower-Mid,Middle Age
347,Tina Tucker,30,Female,21381,93,Married,Clothing,3,60,79.59,Yes,Yes,Online,Medium Value,Low,Young Adult
348,Paula Pruitt,51,Male,110780,95,Married,Electronics,11,95,941.27,Yes,Yes,Online,Low Value,Upper-Mid,Senior
349,Jennifer Hubbard,47,Female,54228,57,Single,Home,10,83,796.09,No,No,Online,Medium Value,Lower-Mid,Middle Age
350,Sierra Gray,62,Female,42934,91,Married,Electronics,1,18,560.72,No,No,Online,Low Value,Low,Elder
351,Kyle Reed,62,Male,87903,54,Married,Electronics,5,25,788.38,Yes,No,Online,Low Value,Mid,Elder
352,Jessica Hammond,53,Male,67821,95,Single,Sports,2,49,931.16,No,No,Online,Medium Value,Lower-Mid,Senior
353,Karina Fox,21,Female,72876,93,Married,Electronics,16,26,153.41,Yes,No,In-Store,Low Value,Mid,Youth
354,Paige Smith,36,Male,95092,25,Single,Home,18,56,782.15,Yes,Yes,In-Store,Medium Value,Mid,Young Adult
355,Jeffrey Hanson,25,Male,130702,48,Single,Clothing,3,49,623.64,Yes,No,In-Store,High Value,High,Youth
356,Andrea Wheeler,67,Female,75384,39,Married,Home,2,60,708.96,No,Yes,In-Store,Low Value,Mid,Elder
357,Mikayla Blair,69,Female,40700,67,Single,Clothing,8,47,857.07,Yes,Yes,Online,Medium Value,Low,Elder
358,James Fox DVM,58,Male,64807,56,Single,Groceries,3,76,928.47,No,Yes,In-Store,Low Value,Lower-Mid,Senior
359,Jennifer Michael,59,Male,69086,65,Married,Groceries,14,74,824.56,Yes,No,Online,High Value,Lower-Mid,Elder
360,Katie Brooks,33,Female,141205,43,Single,Sports,1,33,267.11,Yes,No,In-Store,Low Value,High,Young Adult
361,Sonya Rogers,53,Female,51148,62,Married,Clothing,9,53,908.02,Yes,Yes,Online,Low Value,Lower-Mid,Senior
362,Kaitlyn Lee,69,Male,140022,74,Single,Home,15,29,511.61,Yes,No,In-Store,Low Value,High,Elder
363,Jacob Stark,45,Male,67511,49,Married,Home,13,43,883.01,Yes,No,In-Store,High Value,Lower-Mid,Middle Age
364,Stacy Rodriguez,34,Female,93064,63,Single,Sports,14,96,164.72,No,No,In-Store,Medium Value,Mid,Young Adult
365,Jay Garcia,37,Male,146525,7,Married,Clothing,10,44,674.71,Yes,Yes,Online,Low Value,High,Young Adult
366,Kimberly Marquez,50,Female,25311,91,Married,Sports,10,50,919.2,No,Yes,Online,High Value,Low,Senior
367,Jonathan Clements,25,Female,109246,84,Married,Electronics,16,85,649.94,Yes,No,In-Store,Medium Value,Upper-Mid,Youth
368,Thomas Lloyd,23,Female,87852,45,Single,Home,7,91,479.81,No,No,In-Store,High Value,Mid,Youth
369,Deborah Gardner,60,Male,121772,19,Married,Clothing,7,79,612.83,No,No,Online,High Value,Upper-Mid,Elder
370,Cynthia Wade,63,Female,66621,98,Single,Home,4,66,762.3,Yes,Yes,In-Store,High Value,Lower-Mid,Elder
371,Jennifer Rodriguez,39,Male,75738,19,Married,Electronics,16,49,370.72,Yes,No,Online,High Value,Mid,Middle Age
372,Jennifer Wyatt,29,Female,57588,36,Married,Groceries,9,37,764.78,Yes,Yes,Online,High Value,Lower-Mid,Young Adult
373,Rebecca Mckinney,20,Female,107523,22,Single,Sports,19,68,530.5,No,No,Online,Medium Value,Upper-Mid,Youth
374,Robert Garcia,53,Female,32648,25,Married,Electronics,10,52,224.96,Yes,Yes,Online,Low Value,Low,Senior
375,Kevin Carlson,51,Female,112974,33,Married,Home,5,31,639.51,Yes,Yes,In-Store,High Value,Upper-Mid,Senior
376,James Dominguez,38,Male,112671,36,Married,Groceries,1,47,349.67,No,Yes,In-Store,Low Value,Upper-Mid,Young Adult
377,Michelle Hernandez,41,Male,139513,57,Single,Sports,9,46,529.99,No,Yes,Online,High Value,High,Middle Age
378,Andrew Escobar,51,Male,100041,9,Married,Groceries,12,79,636.13,No,No,In-Store,High Value,Upper-Mid,Senior
379,Tiffany Griffith,63,Female,59530,47,Single,Sports,11,91,86.53,No,No,In-Store,Low Value,Lower-Mid,Elder
380,Angela Dorsey,44,Female,57098,92,Single,Clothing,6,18,678.14,No,Yes,In-Store,Medium Value,Lower-Mid,Middle Age
381,Jason Ramsey,55,Male,24070,100,Single,Home,9,26,447.69,Yes,Yes,In-Store,Medium Value,Low,Senior
382,Christina Ford,26,Female,39317,39,Single,Clothing,1,64,75.66,Yes,No,In-Store,Medium Value,Low,Youth
383,Alyssa Carpenter,57,Male,140417,21,Married,Home,14,49,726.09,No,Yes,Online,Medium Value,High,Senior
384,Devin Morales,37,Male,130603,48,Married,Home,6,25,458.63,No,Yes,In-Store,Medium Value,High,Young Adult
385,Brandon Casey,57,Male,53978,8,Married,Home,11,65,489.0,No,No,In-Store,Low Value,Lower-Mid,Senior
386,Nicholas Farrell,25,Female,146459,68,Single,Sports,3,37,863.29,No,Yes,Online,High Value,High,Youth
387,Lori Matthews,31,Male,117699,94,Single,Electronics,19,95,499.05,No,No,In-Store,Medium Value,Upper-Mid,Young Adult
388,Derrick Hicks,65,Male,80531,73,Single,Clothing,19,76,729.41,No,No,Online,High Value,Mid,Elder
389,Adrienne Schmitt,65,Male,113126,51,Single,Electronics,18,61,499.06,No,Yes,Online,Medium Value,Upper-Mid,Elder
390,Brenda Mcfarland,57,Male,95842,90,Married,Groceries,6,15,749.39,No,Yes,Online,High Value,Mid,Senior
391,Rhonda Yang,40,Female,111707,24,Single,Sports,13,38,961.86,No,Yes,In-Store,High Value,Upper-Mid,Middle Age
392,Jonathon Vega,49,Female,88459,77,Single,Clothing,12,70,667.58,No,Yes,In-Store,High Value,Mid,Senior
393,Rebecca Haas,29,Female,122460,32,Single,Groceries,10,9,795.13,Yes,Yes,Online,Medium Value,Upper-Mid,Young Adult
394,Jennifer Romero,68,Female,148778,99,Single,Sports,1,70,248.26,Yes,Yes,In-Store,Medium Value,High,Elder
395,Amber Munoz,33,Male,24477,12,Married,Sports,18,42,643.36,Yes,Yes,In-Store,Low Value,Low,Young Adult
396,Gabriel Gonzalez,41,Female,147995,48,Married,Clothing,17,79,578.74,Yes,No,In-Store,Medium Value,High,Middle Age
397,Christopher Williams,28,Male,142111,12,Married,Sports,13,16,170.17,No,Yes,Online,High Value,High,Youth
398,Matthew Morris,52,Male,120528,26,Married,Electronics,2,8,254.09,Yes,No,In-Store,Low Value,Upper-Mid,Senior
399,Christina Richards,48,Male,127828,30,Married,Home,15,81,713.62,No,No,In-Store,Medium Value,High,Middle Age
400,Tina Martin,22,Female,59297,15,Single,Clothing,16,20,552.81,No,No,In-Store,Medium Value,Lower-Mid,Youth
401,Daniel Espinoza,68,Female,79749,59,Married,Home,19,34,918.39,Yes,Yes,Online,Medium Value,Mid,Elder
402,Maria Turner,46,Female,30970,88,Married,Home,4,49,747.08,Yes,Yes,In-Store,Low Value,Low,Middle Age
403,Jacqueline Dunn,30,Female,110267,21,Married,Sports,14,1,899.06,No,Yes,Online,Low Value,Upper-Mid,Young Adult
404,Anthony Lee,21,Male,124014,69,Married,Electronics,12,5,978.46,Yes,No,In-Store,High Value,High,Youth
405,Amy Smith,69,Female,139861,90,Single,Electronics,5,92,879.82,Yes,Yes,Online,Low Value,High,Elder
406,Ashley Hughes,56,Female,26285,28,Single,Sports,4,4,931.26,Yes,No,In-Store,High Value,Low,Senior
407,Anthony Soto,57,Female,36577,97,Single,Groceries,13,86,397.31,No,Yes,Online,Medium Value,Low,Senior
408,Tony Neal,21,Female,29498,14,Single,Home,2,89,564.04,No,No,Online,Medium Value,Low,Youth
409,Eric Williams,51,Male,111340,68,Married,Home,13,5,822.76,No,Yes,In-Store,High Value,Upper-Mid,Senior
410,Heather Moran,48,Female,55416,49,Married,Home,7,36,564.2,Yes,No,Online,Medium Value,Lower-Mid,Middle Age
411,Nancy Allen,42,Female,53052,56,Married,Clothing,6,25,285.34,Yes,Yes,Online,High Value,Lower-Mid,Middle Age
412,Vincent Johnson,52,Male,143250,89,Single,Groceries,4,37,931.21,No,No,Online,Medium Value,High,Senior
413,Heather Stephens,40,Male,32501,11,Single,Groceries,18,24,719.55,No,No,In-Store,Low Value,Low,Middle Age
414,Jon Walter,37,Female,97181,19,Single,Groceries,5,89,298.46,Yes,No,In-Store,Medium Value,Mid,Young Adult
415,Michael Williams,52,Female,78208,32,Single,Sports,1,45,148.24,No,Yes,Online,High Value,Mid,Senior
416,Lee Pierce,34,Female,42492,46,Married,Electronics,18,11,728.74,Yes,Yes,Online,High Value,Low,Young Adult
417,Michelle Page,36,Male,122625,77,Single,Sports,13,50,413.02,Yes,No,Online,Medium Value,Upper-Mid,Young Adult
418,Kathleen Marks,53,Male,148510,71,Single,Sports,12,76,347.58,Yes,Yes,Online,High Value,High,Senior
419,Molly Jones,46,Male,77341,94,Single,Groceries,5,40,677.96,Yes,Yes,Online,Low Value,Mid,Middle Age
420,Kristin Burke,18,Male,76554,100,Married,Clothing,14,18,248.54,No,No,In-Store,High Value,Mid,Youth
